TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,DayType_fixed,Hour,Daypart_fixed,Popular_Item
2256,Lemon and coconut,2016-11-28 16:14:00,Afternoon,Weekday,2016-11-28,16:14:00,Monday,16,Afternoon,Not Popular
2256,Cake,2016-11-28 16:14:00,Afternoon,Weekday,2016-11-28,16:14:00,Monday,16,Afternoon,Not Popular
2257,Pastry,2016-11-28 16:19:00,Afternoon,Weekday,2016-11-28,16:19:00,Monday,16,Afternoon,Not Popular
2257,Medialuna,2016-11-28 16:19:00,Afternoon,Weekday,2016-11-28,16:19:00,Monday,16,Afternoon,Not Popular
2257,Coffee,2016-11-28 16:19:00,Afternoon,Weekday,2016-11-28,16:19:00,Monday,16,Afternoon,Popular
2257,Tea,2016-11-28 16:19:00,Afternoon,Weekday,2016-11-28,16:19:00,Monday,16,Afternoon,Not Popular
2258,Bread,2016-11-28 16:25:00,Afternoon,Weekday,2016-11-28,16:25:00,Monday,16,Afternoon,Not Popular
2259,Tea,2016-11-28 16:45:00,Afternoon,Weekday,2016-11-28,16:45:00,Monday,16,Afternoon,Not Popular
2259,Coffee,2016-11-28 16:45:00,Afternoon,Weekday,2016-11-28,16:45:00,Monday,16,Afternoon,Popular
2259,Tiffin,2016-11-28 16:45:00,Afternoon,Weekday,2016-11-28,16:45:00,Monday,16,Afternoon,Not Popular
2259,Cookies,2016-11-28 16:45:00,Afternoon,Weekday,2016-11-28,16:45:00,Monday,16,Afternoon,Not Popular
2259,Ella's Kitchen Pouches,2016-11-28 16:45:00,Afternoon,Weekday,2016-11-28,16:45:00,Monday,16,Afternoon,Not Popular
2260,Coffee,2016-11-28 17:17:00,Evening,Weekday,2016-11-28,17:17:00,Monday,17,Evening,Popular
2261,Pastry,2016-11-29 08:27:00,Morning,Weekday,2016-11-29,08:27:00,Tuesday,8,Morning,Not Popular
2262,Pastry,2016-11-29 08:58:00,Morning,Weekday,2016-11-29,08:58:00,Tuesday,8,Morning,Not Popular
2262,Bread,2016-11-29 08:58:00,Morning,Weekday,2016-11-29,08:58:00,Tuesday,8,Morning,Not Popular
2262,Coffee,2016-11-29 08:58:00,Morning,Weekday,2016-11-29,08:58:00,Tuesday,8,Morning,Popular
2263,Tea,2016-11-29 09:09:00,Morning,Weekday,2016-11-29,09:09:00,Tuesday,9,Morning,Not Popular
2263,Keeping It Local,2016-11-29 09:09:00,Morning,Weekday,2016-11-29,09:09:00,Tuesday,9,Morning,Not Popular
2264,Coffee,2016-11-29 09:09:00,Morning,Weekday,2016-11-29,09:09:00,Tuesday,9,Morning,Popular
2265,Coffee,2016-11-29 09:10:00,Morning,Weekday,2016-11-29,09:10:00,Tuesday,9,Morning,Popular
2265,Medialuna,2016-11-29 09:10:00,Morning,Weekday,2016-11-29,09:10:00,Tuesday,9,Morning,Not Popular
2266,Bread,2016-11-29 09:11:00,Morning,Weekday,2016-11-29,09:11:00,Tuesday,9,Morning,Not Popular
2267,Keeping It Local,2016-11-29 09:13:00,Morning,Weekday,2016-11-29,09:13:00,Tuesday,9,Morning,Not Popular
2267,Coffee,2016-11-29 09:13:00,Morning,Weekday,2016-11-29,09:13:00,Tuesday,9,Morning,Popular
2268,Hot chocolate,2016-11-29 09:19:00,Morning,Weekday,2016-11-29,09:19:00,Tuesday,9,Morning,Not Popular
2268,Pastry,2016-11-29 09:19:00,Morning,Weekday,2016-11-29,09:19:00,Tuesday,9,Morning,Not Popular
2269,Bread,2016-11-29 09:25:00,Morning,Weekday,2016-11-29,09:25:00,Tuesday,9,Morning,Not Popular
2270,Coffee,2016-11-29 09:39:00,Morning,Weekday,2016-11-29,09:39:00,Tuesday,9,Morning,Popular
2270,Tea,2016-11-29 09:39:00,Morning,Weekday,2016-11-29,09:39:00,Tuesday,9,Morning,Not Popular
2271,Bread,2016-11-29 09:41:00,Morning,Weekday,2016-11-29,09:41:00,Tuesday,9,Morning,Not Popular
2272,Coke,2016-11-29 09:42:00,Morning,Weekday,2016-11-29,09:42:00,Tuesday,9,Morning,Not Popular
2273,Bread,2016-11-29 10:18:00,Morning,Weekday,2016-11-29,10:18:00,Tuesday,10,Morning,Not Popular
2274,Bread,2016-11-29 10:19:00,Morning,Weekday,2016-11-29,10:19:00,Tuesday,10,Morning,Not Popular
2275,Coffee,2016-11-29 10:42:00,Morning,Weekday,2016-11-29,10:42:00,Tuesday,10,Morning,Popular
2275,Medialuna,2016-11-29 10:42:00,Morning,Weekday,2016-11-29,10:42:00,Tuesday,10,Morning,Not Popular
2275,Pastry,2016-11-29 10:42:00,Morning,Weekday,2016-11-29,10:42:00,Tuesday,10,Morning,Not Popular
2276,Muffin,2016-11-29 10:43:00,Morning,Weekday,2016-11-29,10:43:00,Tuesday,10,Morning,Not Popular
2276,Coffee,2016-11-29 10:43:00,Morning,Weekday,2016-11-29,10:43:00,Tuesday,10,Morning,Popular
2277,Coffee,2016-11-29 10:45:00,Morning,Weekday,2016-11-29,10:45:00,Tuesday,10,Morning,Popular
2277,Muffin,2016-11-29 10:45:00,Morning,Weekday,2016-11-29,10:45:00,Tuesday,10,Morning,Not Popular
2278,Coffee,2016-11-29 10:48:00,Morning,Weekday,2016-11-29,10:48:00,Tuesday,10,Morning,Popular
2278,Bread,2016-11-29 10:48:00,Morning,Weekday,2016-11-29,10:48:00,Tuesday,10,Morning,Not Popular
2279,Farm House,2016-11-29 10:50:00,Morning,Weekday,2016-11-29,10:50:00,Tuesday,10,Morning,Not Popular
2280,Muffin,2016-11-29 10:53:00,Morning,Weekday,2016-11-29,10:53:00,Tuesday,10,Morning,Not Popular
2280,Coffee,2016-11-29 10:53:00,Morning,Weekday,2016-11-29,10:53:00,Tuesday,10,Morning,Popular
2281,Bread,2016-11-29 10:59:00,Morning,Weekday,2016-11-29,10:59:00,Tuesday,10,Morning,Not Popular
2281,Coffee,2016-11-29 10:59:00,Morning,Weekday,2016-11-29,10:59:00,Tuesday,10,Morning,Popular
2282,Coffee,2016-11-29 11:02:00,Morning,Weekday,2016-11-29,11:02:00,Tuesday,11,Morning,Popular
2283,Coffee,2016-11-29 11:03:00,Morning,Weekday,2016-11-29,11:03:00,Tuesday,11,Morning,Popular
2284,Scandinavian,2016-11-29 11:26:00,Morning,Weekday,2016-11-29,11:26:00,Tuesday,11,Morning,Not Popular
2284,Farm House,2016-11-29 11:26:00,Morning,Weekday,2016-11-29,11:26:00,Tuesday,11,Morning,Not Popular
2285,Coffee,2016-11-29 11:26:00,Morning,Weekday,2016-11-29,11:26:00,Tuesday,11,Morning,Popular
2286,Tea,2016-11-29 11:29:00,Morning,Weekday,2016-11-29,11:29:00,Tuesday,11,Morning,Not Popular
2287,Coffee,2016-11-29 11:34:00,Morning,Weekday,2016-11-29,11:34:00,Tuesday,11,Morning,Popular
2287,Muffin,2016-11-29 11:34:00,Morning,Weekday,2016-11-29,11:34:00,Tuesday,11,Morning,Not Popular
2288,Bread,2016-11-29 11:39:00,Morning,Weekday,2016-11-29,11:39:00,Tuesday,11,Morning,Not Popular
2289,Bread,2016-11-29 11:41:00,Morning,Weekday,2016-11-29,11:41:00,Tuesday,11,Morning,Not Popular
2289,Scandinavian,2016-11-29 11:41:00,Morning,Weekday,2016-11-29,11:41:00,Tuesday,11,Morning,Not Popular
2290,Tea,2016-11-29 11:52:00,Morning,Weekday,2016-11-29,11:52:00,Tuesday,11,Morning,Not Popular
2291,Medialuna,2016-11-29 12:00:00,Afternoon,Weekday,2016-11-29,12:00:00,Tuesday,12,Afternoon,Not Popular
2291,Coffee,2016-11-29 12:00:00,Afternoon,Weekday,2016-11-29,12:00:00,Tuesday,12,Afternoon,Popular
2294,Tea,2016-11-29 12:21:00,Afternoon,Weekday,2016-11-29,12:21:00,Tuesday,12,Afternoon,Not Popular
2295,Tea,2016-11-29 12:22:00,Afternoon,Weekday,2016-11-29,12:22:00,Tuesday,12,Afternoon,Not Popular
2295,Sandwich,2016-11-29 12:22:00,Afternoon,Weekday,2016-11-29,12:22:00,Tuesday,12,Afternoon,Not Popular
2296,Coffee,2016-11-29 12:25:00,Afternoon,Weekday,2016-11-29,12:25:00,Tuesday,12,Afternoon,Popular
2296,Cake,2016-11-29 12:25:00,Afternoon,Weekday,2016-11-29,12:25:00,Tuesday,12,Afternoon,Not Popular
2297,Coffee,2016-11-29 12:27:00,Afternoon,Weekday,2016-11-29,12:27:00,Tuesday,12,Afternoon,Popular
2297,Cake,2016-11-29 12:27:00,Afternoon,Weekday,2016-11-29,12:27:00,Tuesday,12,Afternoon,Not Popular
2297,Muffin,2016-11-29 12:27:00,Afternoon,Weekday,2016-11-29,12:27:00,Tuesday,12,Afternoon,Not Popular
2298,Cookies,2016-11-29 12:29:00,Afternoon,Weekday,2016-11-29,12:29:00,Tuesday,12,Afternoon,Not Popular
2300,Tea,2016-11-29 12:41:00,Afternoon,Weekday,2016-11-29,12:41:00,Tuesday,12,Afternoon,Not Popular
2301,Sandwich,2016-11-29 13:00:00,Afternoon,Weekday,2016-11-29,13:00:00,Tuesday,13,Afternoon,Not Popular
2302,Farm House,2016-11-29 13:06:00,Afternoon,Weekday,2016-11-29,13:06:00,Tuesday,13,Afternoon,Not Popular
2303,Cake,2016-11-29 13:39:00,Afternoon,Weekday,2016-11-29,13:39:00,Tuesday,13,Afternoon,Not Popular
2303,Sandwich,2016-11-29 13:39:00,Afternoon,Weekday,2016-11-29,13:39:00,Tuesday,13,Afternoon,Not Popular
2304,Coffee,2016-11-29 13:50:00,Afternoon,Weekday,2016-11-29,13:50:00,Tuesday,13,Afternoon,Popular
2304,Hot chocolate,2016-11-29 13:50:00,Afternoon,Weekday,2016-11-29,13:50:00,Tuesday,13,Afternoon,Not Popular
2304,Cake,2016-11-29 13:50:00,Afternoon,Weekday,2016-11-29,13:50:00,Tuesday,13,Afternoon,Not Popular
2304,Bread,2016-11-29 13:50:00,Afternoon,Weekday,2016-11-29,13:50:00,Tuesday,13,Afternoon,Not Popular
2305,Tea,2016-11-29 14:00:00,Afternoon,Weekday,2016-11-29,14:00:00,Tuesday,14,Afternoon,Not Popular
2305,Muffin,2016-11-29 14:00:00,Afternoon,Weekday,2016-11-29,14:00:00,Tuesday,14,Afternoon,Not Popular
2307,Coffee,2016-11-29 15:13:00,Afternoon,Weekday,2016-11-29,15:13:00,Tuesday,15,Afternoon,Popular
2307,Tea,2016-11-29 15:13:00,Afternoon,Weekday,2016-11-29,15:13:00,Tuesday,15,Afternoon,Not Popular
2307,Bread,2016-11-29 15:13:00,Afternoon,Weekday,2016-11-29,15:13:00,Tuesday,15,Afternoon,Not Popular
2307,Fudge,2016-11-29 15:13:00,Afternoon,Weekday,2016-11-29,15:13:00,Tuesday,15,Afternoon,Not Popular
2307,Jam,2016-11-29 15:13:00,Afternoon,Weekday,2016-11-29,15:13:00,Tuesday,15,Afternoon,Not Popular
2308,Juice,2016-11-29 15:33:00,Afternoon,Weekday,2016-11-29,15:33:00,Tuesday,15,Afternoon,Not Popular
2308,Tea,2016-11-29 15:33:00,Afternoon,Weekday,2016-11-29,15:33:00,Tuesday,15,Afternoon,Not Popular
2308,Cookies,2016-11-29 15:33:00,Afternoon,Weekday,2016-11-29,15:33:00,Tuesday,15,Afternoon,Not Popular
2309,Coffee,2016-11-29 15:34:00,Afternoon,Weekday,2016-11-29,15:34:00,Tuesday,15,Afternoon,Popular
2309,Bread,2016-11-29 15:34:00,Afternoon,Weekday,2016-11-29,15:34:00,Tuesday,15,Afternoon,Not Popular
2309,Cake,2016-11-29 15:34:00,Afternoon,Weekday,2016-11-29,15:34:00,Tuesday,15,Afternoon,Not Popular
2310,Coke,2016-11-29 15:44:00,Afternoon,Weekday,2016-11-29,15:44:00,Tuesday,15,Afternoon,Not Popular
2311,Tiffin,2016-11-29 15:45:00,Afternoon,Weekday,2016-11-29,15:45:00,Tuesday,15,Afternoon,Not Popular
2311,Pastry,2016-11-29 15:45:00,Afternoon,Weekday,2016-11-29,15:45:00,Tuesday,15,Afternoon,Not Popular
2312,Alfajores,2016-11-29 15:49:00,Afternoon,Weekday,2016-11-29,15:49:00,Tuesday,15,Afternoon,Not Popular
2313,Tiffin,2016-11-29 16:02:00,Afternoon,Weekday,2016-11-29,16:02:00,Tuesday,16,Afternoon,Not Popular
2313,Coffee,2016-11-29 16:02:00,Afternoon,Weekday,2016-11-29,16:02:00,Tuesday,16,Afternoon,Popular
2314,Bread,2016-11-29 17:24:00,Evening,Weekday,2016-11-29,17:24:00,Tuesday,17,Evening,Not Popular
2315,Bread,2016-11-30 08:09:00,Morning,Weekday,2016-11-30,08:09:00,Wednesday,8,Morning,Not Popular
2316,Medialuna,2016-11-30 08:29:00,Morning,Weekday,2016-11-30,08:29:00,Wednesday,8,Morning,Not Popular
2316,Bread,2016-11-30 08:29:00,Morning,Weekday,2016-11-30,08:29:00,Wednesday,8,Morning,Not Popular
2317,Cake,2016-11-30 08:36:00,Morning,Weekday,2016-11-30,08:36:00,Wednesday,8,Morning,Not Popular
2317,Bread,2016-11-30 08:36:00,Morning,Weekday,2016-11-30,08:36:00,Wednesday,8,Morning,Not Popular
2318,Bread,2016-11-30 08:36:00,Morning,Weekday,2016-11-30,08:36:00,Wednesday,8,Morning,Not Popular
2319,Farm House,2016-11-30 09:47:00,Morning,Weekday,2016-11-30,09:47:00,Wednesday,9,Morning,Not Popular
2320,Medialuna,2016-11-30 10:19:00,Morning,Weekday,2016-11-30,10:19:00,Wednesday,10,Morning,Not Popular
2320,Pastry,2016-11-30 10:19:00,Morning,Weekday,2016-11-30,10:19:00,Wednesday,10,Morning,Not Popular
2321,Keeping It Local,2016-11-30 10:41:00,Morning,Weekday,2016-11-30,10:41:00,Wednesday,10,Morning,Not Popular
2321,Cookies,2016-11-30 10:41:00,Morning,Weekday,2016-11-30,10:41:00,Wednesday,10,Morning,Not Popular
2321,Coffee,2016-11-30 10:41:00,Morning,Weekday,2016-11-30,10:41:00,Wednesday,10,Morning,Popular
2322,Coffee,2016-11-30 10:47:00,Morning,Weekday,2016-11-30,10:47:00,Wednesday,10,Morning,Popular
2323,Coffee,2016-11-30 10:53:00,Morning,Weekday,2016-11-30,10:53:00,Wednesday,10,Morning,Popular
2323,Tea,2016-11-30 10:53:00,Morning,Weekday,2016-11-30,10:53:00,Wednesday,10,Morning,Not Popular
2323,Hot chocolate,2016-11-30 10:53:00,Morning,Weekday,2016-11-30,10:53:00,Wednesday,10,Morning,Not Popular
2324,Smoothies,2016-11-30 11:04:00,Morning,Weekday,2016-11-30,11:04:00,Wednesday,11,Morning,Not Popular
2325,Coffee,2016-11-30 11:05:00,Morning,Weekday,2016-11-30,11:05:00,Wednesday,11,Morning,Popular
2325,Keeping It Local,2016-11-30 11:05:00,Morning,Weekday,2016-11-30,11:05:00,Wednesday,11,Morning,Not Popular
2326,Coffee,2016-11-30 11:06:00,Morning,Weekday,2016-11-30,11:06:00,Wednesday,11,Morning,Popular
2327,Farm House,2016-11-30 11:06:00,Morning,Weekday,2016-11-30,11:06:00,Wednesday,11,Morning,Not Popular
2328,Tea,2016-11-30 11:09:00,Morning,Weekday,2016-11-30,11:09:00,Wednesday,11,Morning,Not Popular
2329,Bread,2016-11-30 11:14:00,Morning,Weekday,2016-11-30,11:14:00,Wednesday,11,Morning,Not Popular
2329,Medialuna,2016-11-30 11:14:00,Morning,Weekday,2016-11-30,11:14:00,Wednesday,11,Morning,Not Popular
2330,Pastry,2016-11-30 11:17:00,Morning,Weekday,2016-11-30,11:17:00,Wednesday,11,Morning,Not Popular
2330,Bread,2016-11-30 11:17:00,Morning,Weekday,2016-11-30,11:17:00,Wednesday,11,Morning,Not Popular
2331,Coffee,2016-11-30 11:18:00,Morning,Weekday,2016-11-30,11:18:00,Wednesday,11,Morning,Popular
2331,Pastry,2016-11-30 11:18:00,Morning,Weekday,2016-11-30,11:18:00,Wednesday,11,Morning,Not Popular
2332,Coffee,2016-11-30 11:21:00,Morning,Weekday,2016-11-30,11:21:00,Wednesday,11,Morning,Popular
2332,Keeping It Local,2016-11-30 11:21:00,Morning,Weekday,2016-11-30,11:21:00,Wednesday,11,Morning,Not Popular
2333,Coffee,2016-11-30 11:21:00,Morning,Weekday,2016-11-30,11:21:00,Wednesday,11,Morning,Popular
2334,Bread,2016-11-30 11:29:00,Morning,Weekday,2016-11-30,11:29:00,Wednesday,11,Morning,Not Popular
2335,Bread,2016-11-30 11:37:00,Morning,Weekday,2016-11-30,11:37:00,Wednesday,11,Morning,Not Popular
2335,Cookies,2016-11-30 11:37:00,Morning,Weekday,2016-11-30,11:37:00,Wednesday,11,Morning,Not Popular
2337,Coffee,2016-11-30 11:38:00,Morning,Weekday,2016-11-30,11:38:00,Wednesday,11,Morning,Popular
2338,Bread,2016-11-30 11:48:00,Morning,Weekday,2016-11-30,11:48:00,Wednesday,11,Morning,Not Popular
2339,Keeping It Local,2016-11-30 11:56:00,Morning,Weekday,2016-11-30,11:56:00,Wednesday,11,Morning,Not Popular
2339,Coffee,2016-11-30 11:56:00,Morning,Weekday,2016-11-30,11:56:00,Wednesday,11,Morning,Popular
2339,Fudge,2016-11-30 11:56:00,Morning,Weekday,2016-11-30,11:56:00,Wednesday,11,Morning,Not Popular
2339,Jam,2016-11-30 11:56:00,Morning,Weekday,2016-11-30,11:56:00,Wednesday,11,Morning,Not Popular
2340,Tea,2016-11-30 12:08:00,Afternoon,Weekday,2016-11-30,12:08:00,Wednesday,12,Afternoon,Not Popular
2340,Hot chocolate,2016-11-30 12:08:00,Afternoon,Weekday,2016-11-30,12:08:00,Wednesday,12,Afternoon,Not Popular
2340,Keeping It Local,2016-11-30 12:08:00,Afternoon,Weekday,2016-11-30,12:08:00,Wednesday,12,Afternoon,Not Popular
2340,Coffee,2016-11-30 12:08:00,Afternoon,Weekday,2016-11-30,12:08:00,Wednesday,12,Afternoon,Popular
2340,Art Tray,2016-11-30 12:08:00,Afternoon,Weekday,2016-11-30,12:08:00,Wednesday,12,Afternoon,Not Popular
2341,Coffee,2016-11-30 12:12:00,Afternoon,Weekday,2016-11-30,12:12:00,Wednesday,12,Afternoon,Popular
2342,Coffee,2016-11-30 12:17:00,Afternoon,Weekday,2016-11-30,12:17:00,Wednesday,12,Afternoon,Popular
2342,Cake,2016-11-30 12:17:00,Afternoon,Weekday,2016-11-30,12:17:00,Wednesday,12,Afternoon,Not Popular
2343,Bread,2016-11-30 12:26:00,Afternoon,Weekday,2016-11-30,12:26:00,Wednesday,12,Afternoon,Not Popular
2343,Jammie Dodgers,2016-11-30 12:26:00,Afternoon,Weekday,2016-11-30,12:26:00,Wednesday,12,Afternoon,Not Popular
2344,Muffin,2016-11-30 12:29:00,Afternoon,Weekday,2016-11-30,12:29:00,Wednesday,12,Afternoon,Not Popular
2344,Smoothies,2016-11-30 12:29:00,Afternoon,Weekday,2016-11-30,12:29:00,Wednesday,12,Afternoon,Not Popular
2346,Coffee,2016-11-30 12:41:00,Afternoon,Weekday,2016-11-30,12:41:00,Wednesday,12,Afternoon,Popular
2346,Jammie Dodgers,2016-11-30 12:41:00,Afternoon,Weekday,2016-11-30,12:41:00,Wednesday,12,Afternoon,Not Popular
2346,Cookies,2016-11-30 12:41:00,Afternoon,Weekday,2016-11-30,12:41:00,Wednesday,12,Afternoon,Not Popular
2347,Coffee,2016-11-30 13:29:00,Afternoon,Weekday,2016-11-30,13:29:00,Wednesday,13,Afternoon,Popular
2347,Cake,2016-11-30 13:29:00,Afternoon,Weekday,2016-11-30,13:29:00,Wednesday,13,Afternoon,Not Popular
2347,Bread,2016-11-30 13:29:00,Afternoon,Weekday,2016-11-30,13:29:00,Wednesday,13,Afternoon,Not Popular
2348,Bread,2016-11-30 13:31:00,Afternoon,Weekday,2016-11-30,13:31:00,Wednesday,13,Afternoon,Not Popular
2348,Muffin,2016-11-30 13:31:00,Afternoon,Weekday,2016-11-30,13:31:00,Wednesday,13,Afternoon,Not Popular
2348,Cookies,2016-11-30 13:31:00,Afternoon,Weekday,2016-11-30,13:31:00,Wednesday,13,Afternoon,Not Popular
2350,Bread,2016-11-30 13:50:00,Afternoon,Weekday,2016-11-30,13:50:00,Wednesday,13,Afternoon,Not Popular
2351,Tea,2016-11-30 14:10:00,Afternoon,Weekday,2016-11-30,14:10:00,Wednesday,14,Afternoon,Not Popular
2352,Hot chocolate,2016-11-30 14:33:00,Afternoon,Weekday,2016-11-30,14:33:00,Wednesday,14,Afternoon,Not Popular
2352,Bread,2016-11-30 14:33:00,Afternoon,Weekday,2016-11-30,14:33:00,Wednesday,14,Afternoon,Not Popular
2352,Alfajores,2016-11-30 14:33:00,Afternoon,Weekday,2016-11-30,14:33:00,Wednesday,14,Afternoon,Not Popular
2353,Tea,2016-11-30 14:37:00,Afternoon,Weekday,2016-11-30,14:37:00,Wednesday,14,Afternoon,Not Popular
2354,Muffin,2016-11-30 14:50:00,Afternoon,Weekday,2016-11-30,14:50:00,Wednesday,14,Afternoon,Not Popular
2355,Sandwich,2016-11-30 15:15:00,Afternoon,Weekday,2016-11-30,15:15:00,Wednesday,15,Afternoon,Not Popular
2355,Mineral water,2016-11-30 15:15:00,Afternoon,Weekday,2016-11-30,15:15:00,Wednesday,15,Afternoon,Not Popular
2355,Bread,2016-11-30 15:15:00,Afternoon,Weekday,2016-11-30,15:15:00,Wednesday,15,Afternoon,Not Popular
2355,Coffee,2016-11-30 15:15:00,Afternoon,Weekday,2016-11-30,15:15:00,Wednesday,15,Afternoon,Popular
2355,Alfajores,2016-11-30 15:15:00,Afternoon,Weekday,2016-11-30,15:15:00,Wednesday,15,Afternoon,Not Popular
2356,Sandwich,2016-11-30 15:16:00,Afternoon,Weekday,2016-11-30,15:16:00,Wednesday,15,Afternoon,Not Popular
2356,Alfajores,2016-11-30 15:16:00,Afternoon,Weekday,2016-11-30,15:16:00,Wednesday,15,Afternoon,Not Popular
2357,Coffee,2016-11-30 15:40:00,Afternoon,Weekday,2016-11-30,15:40:00,Wednesday,15,Afternoon,Popular
2358,Coffee,2016-11-30 15:42:00,Afternoon,Weekday,2016-11-30,15:42:00,Wednesday,15,Afternoon,Popular
2358,Muffin,2016-11-30 15:42:00,Afternoon,Weekday,2016-11-30,15:42:00,Wednesday,15,Afternoon,Not Popular
2359,Coffee,2016-11-30 15:43:00,Afternoon,Weekday,2016-11-30,15:43:00,Wednesday,15,Afternoon,Popular
2359,Tiffin,2016-11-30 15:43:00,Afternoon,Weekday,2016-11-30,15:43:00,Wednesday,15,Afternoon,Not Popular
2360,Coffee,2016-11-30 15:46:00,Afternoon,Weekday,2016-11-30,15:46:00,Wednesday,15,Afternoon,Popular
2360,Bread,2016-11-30 15:46:00,Afternoon,Weekday,2016-11-30,15:46:00,Wednesday,15,Afternoon,Not Popular
2361,Hot chocolate,2016-11-30 15:50:00,Afternoon,Weekday,2016-11-30,15:50:00,Wednesday,15,Afternoon,Not Popular
2361,Cookies,2016-11-30 15:50:00,Afternoon,Weekday,2016-11-30,15:50:00,Wednesday,15,Afternoon,Not Popular
2362,Tea,2016-11-30 16:01:00,Afternoon,Weekday,2016-11-30,16:01:00,Wednesday,16,Afternoon,Not Popular
2363,Bread,2016-11-30 16:06:00,Afternoon,Weekday,2016-11-30,16:06:00,Wednesday,16,Afternoon,Not Popular
2363,Hot chocolate,2016-11-30 16:06:00,Afternoon,Weekday,2016-11-30,16:06:00,Wednesday,16,Afternoon,Not Popular
2364,Hot chocolate,2016-11-30 16:32:00,Afternoon,Weekday,2016-11-30,16:32:00,Wednesday,16,Afternoon,Not Popular
2364,Fudge,2016-11-30 16:32:00,Afternoon,Weekday,2016-11-30,16:32:00,Wednesday,16,Afternoon,Not Popular
2365,Coffee,2016-11-30 16:43:00,Afternoon,Weekday,2016-11-30,16:43:00,Wednesday,16,Afternoon,Popular
2366,Coffee,2016-11-30 16:44:00,Afternoon,Weekday,2016-11-30,16:44:00,Wednesday,16,Afternoon,Popular
2366,Tiffin,2016-11-30 16:44:00,Afternoon,Weekday,2016-11-30,16:44:00,Wednesday,16,Afternoon,Not Popular
2367,Tiffin,2016-11-30 16:48:00,Afternoon,Weekday,2016-11-30,16:48:00,Wednesday,16,Afternoon,Not Popular
2367,Bread,2016-11-30 16:48:00,Afternoon,Weekday,2016-11-30,16:48:00,Wednesday,16,Afternoon,Not Popular
2368,Bread,2016-01-12 08:41:00,Morning,Weekday,2016-01-12,08:41:00,Tuesday,8,Morning,Not Popular
2369,Bread,2016-01-12 09:09:00,Morning,Weekday,2016-01-12,09:09:00,Tuesday,9,Morning,Not Popular
2369,Pastry,2016-01-12 09:09:00,Morning,Weekday,2016-01-12,09:09:00,Tuesday,9,Morning,Not Popular
2369,Jam,2016-01-12 09:09:00,Morning,Weekday,2016-01-12,09:09:00,Tuesday,9,Morning,Not Popular
2370,Hot chocolate,2016-01-12 09:10:00,Morning,Weekday,2016-01-12,09:10:00,Tuesday,9,Morning,Not Popular
2371,Coffee,2016-01-12 09:47:00,Morning,Weekday,2016-01-12,09:47:00,Tuesday,9,Morning,Popular
2371,Hot chocolate,2016-01-12 09:47:00,Morning,Weekday,2016-01-12,09:47:00,Tuesday,9,Morning,Not Popular
2371,Pastry,2016-01-12 09:47:00,Morning,Weekday,2016-01-12,09:47:00,Tuesday,9,Morning,Not Popular
2371,Bread,2016-01-12 09:47:00,Morning,Weekday,2016-01-12,09:47:00,Tuesday,9,Morning,Not Popular
2372,Pastry,2016-01-12 10:13:00,Morning,Weekday,2016-01-12,10:13:00,Tuesday,10,Morning,Not Popular
2372,Coffee,2016-01-12 10:13:00,Morning,Weekday,2016-01-12,10:13:00,Tuesday,10,Morning,Popular
2373,Bread,2016-01-12 10:40:00,Morning,Weekday,2016-01-12,10:40:00,Tuesday,10,Morning,Not Popular
2373,Tea,2016-01-12 10:40:00,Morning,Weekday,2016-01-12,10:40:00,Tuesday,10,Morning,Not Popular
2373,Muffin,2016-01-12 10:40:00,Morning,Weekday,2016-01-12,10:40:00,Tuesday,10,Morning,Not Popular
2373,Pastry,2016-01-12 10:40:00,Morning,Weekday,2016-01-12,10:40:00,Tuesday,10,Morning,Not Popular
2374,Bread,2016-01-12 10:46:00,Morning,Weekday,2016-01-12,10:46:00,Tuesday,10,Morning,Not Popular
2374,Coffee,2016-01-12 10:46:00,Morning,Weekday,2016-01-12,10:46:00,Tuesday,10,Morning,Popular
2375,Coffee,2016-01-12 10:48:00,Morning,Weekday,2016-01-12,10:48:00,Tuesday,10,Morning,Popular
2375,Pastry,2016-01-12 10:48:00,Morning,Weekday,2016-01-12,10:48:00,Tuesday,10,Morning,Not Popular
2376,Tea,2016-01-12 10:49:00,Morning,Weekday,2016-01-12,10:49:00,Tuesday,10,Morning,Not Popular
2377,Tea,2016-01-12 10:53:00,Morning,Weekday,2016-01-12,10:53:00,Tuesday,10,Morning,Not Popular
2378,Tea,2016-01-12 10:54:00,Morning,Weekday,2016-01-12,10:54:00,Tuesday,10,Morning,Not Popular
2378,The Nomad,2016-01-12 10:54:00,Morning,Weekday,2016-01-12,10:54:00,Tuesday,10,Morning,Not Popular
